index,include,title,abstract,first_author,year,journal,doi,pubmed_id,authors,pubmed_type,publication_types,mesh,webofscience_id,central_id,openalex_id,title_length,title_word_count,title_sentence_count,abstract_length,abstract_word_count,abstract_sentence_count,language_title,language_abstract
425,false,safety pharmacokinetics quetiapine coadministered haloperidol risperidone thioridazine,effect haloperidol risperidone thioridazine pharmacokinetics sideeffect profile quetiapine investigate patient schizophrenia schizoaffective disorder bipolar disorder singlecenter twoperiod multipledose openlabel randomize trial oneto twoweek period quetiapine dos escalate mg twice daily bid patient treat least day target quetiapine dose subsequently enter combination therapy period receive haloperidol mg bid risperidone mg bid thioridazine mg bid day day dose escalation key assessment include pharmacokinetics quetiapine steady state area curve within dose interval auctss maximum cmaxss minimum cminss observe plasma concentration oral clearance clf well uku side effect rating scale score safety evaluation neither risperidone haloperidol significant effect quetiapine pharmacokinetics however thioridazine produce statistically significant change decrease least square mean value auctss cmaxss cminss respectively increase clf increase following adverse event note coadministration somnolence risperidone insomnia dry mouth three coadministered therapy dizziness thioridazine uku side effect item become worse patient coadministration period include sedation increase sleep duration result laboratory test electrocardiogram vital sign measurement reveal clinically important change clinical stability maintain good tolerability transition quetiapine monotherapy period coadministration haloperidol risperidone thioridazine coadministration either haloperidol risperidone important effect steadystate pharmacokinetics quetiapine thioridazine significantly increase oral clearance quetiapine increase dos quetiapine may necessary control psychotic symptom thioridazine coadministered quetiapine,Potkin SG,2002,J Clin Psychopharmacol,https://doi.org/10.1097/00004714-200204000-00004,11910256,Potkin SG; Thyrum PT; Alva G; Bera R; Yeh C; Arvanitis LA,article,"D016430: Clinical Trial; D003160: Comparative Study; D016428: Journal Article; D016449: Randomized Controlled Trial; D013485: Research Support, Non-U.S. Gov't","D000293: Adolescent; D000328: Adult; D014150: Antipsychotic Agents; D001714: Bipolar Disorder; D003987: Dibenzothiazepines; D004305: Dose-Response Relationship, Drug; D004347: Drug Interactions; D004359: Drug Therapy, Combination; D005260: Female; D006220: Haloperidol; D006801: Humans; D008297: Male; D008657: Metabolic Clearance Rate; D008875: Middle Aged; D011569: Psychiatric Status Rating Scales; D011618: Psychotic Disorders; D000069348: Quetiapine Fumarate; D018967: Risperidone; D012559: Schizophrenia; D012565: Schizophrenic Psychology; D013881: Thioridazine",,,https://openalex.org/W2053574680,112,15,1,2265,382,13,en,en
426,false,effect fluoxetine imipramine pharmacokinetics tolerability antipsychotic quetiapine,effect fluoxetine imipramine pharmacokinetics nonpsychiatric side effect profile quetiapine fumarate investigate patient schizophrenia schizoaffective disorder bipolar disorder multicenter twoperiod multipledose openlabel randomize trial week period patient titrate mg twicedaily dose quetiapine patient treat least day target dose enter combination therapy period receive fluoxetine mg daily imipramine mg twice daily day key assessment include pharmacokinetic analysis quetiapine udvalg kliniske undersgelser uku side effect rating scale safety evaluation eg adverse event electrocardiograms laboratory test vital sign fluoxetine increase quetiapine area plasma concentration time curve hour interval maximum plasma concentration dose interval cssmax minimum plasma concentration end dose interval although decrease oral clearance change cssmax statistically although clinically significant imipramine affect pharmacokinetics quetiapine overall score uku side effect rating scale improve combination therapy either agent statistically significant deterioration observe item safety assessment clinically remarkable event imipramineassociated complete leave bundle branch block one patient unexpected side effect report conclusion combination therapy quetiapine fluoxetine imipramine minimal effect quetiapine pharmacokinetics well tolerate,Potkin SG,2002,J Clin Psychopharmacol,https://doi.org/10.1097/00004714-200204000-00011,11910263,Potkin SG; Thyrum PT; Alva G; Carreon D; Yeh C; Kalali A; Arvanitis LA; Pharmacokinetic Study Group,article,"D016430: Clinical Trial; D003160: Comparative Study; D016428: Journal Article; D016448: Multicenter Study; D016449: Randomized Controlled Trial; D013485: Research Support, Non-U.S. Gov't","D000293: Adolescent; D000328: Adult; D016907: Adverse Drug Reaction Reporting Systems; D014150: Antipsychotic Agents; D001714: Bipolar Disorder; D003987: Dibenzothiazepines; D004305: Dose-Response Relationship, Drug; D004347: Drug Interactions; D004359: Drug Therapy, Combination; D005260: Female; D005473: Fluoxetine; D006801: Humans; D007099: Imipramine; D008297: Male; D008657: Metabolic Clearance Rate; D008875: Middle Aged; D011618: Psychotic Disorders; D000069348: Quetiapine Fumarate; D012559: Schizophrenia",,,https://openalex.org/W2093758454,108,14,1,1780,310,11,en,en
427,false,anxiolytic effect novel antipsychotic ziprasidone compare diazepam subject anxious dental surgery,novel atypical antipsychotic ziprasidone pharmacologic profile notable potent agonism serotonin hta receptor antagonism htd receptor reuptake inhibition norepinephrine hta receptor agonism particular suggests anxiolytic activity ziprasidone show preliminary efficacy treat symptom anxiety associate psychotic disorder study anxiolytic efficacy ziprasidone evaluate nonpsychotic subject anxious undergo minor dental surgery compare single oral dose mg ziprasidone n mg diazepam n placebo n randomized parallelgroup doubleblind study peak anxiolytic effect ziprasidone compare placebo similar diazepam late onset hour postdose anxiolytic effect ziprasidone significantly great placebo p somewhat great diazepam diazepam show significantly great anxiolytic effect placebo hour p hour sedative effect ziprasidone never great placebo whereas diazepam significantly great placebo hour postdose ziprasidone generally well tolerate one patient report treatmentrelated adverse event nausea vomiting unlike diazepam ziprasidone cause reduction blood pressure dystonia extrapyramidal syndrome akathisia postural hypotension see ziprasidone thus ziprasidone may possess anxiolytic effect addition antipsychotic property,Wilner KD,2002,J Clin Psychopharmacol,https://doi.org/10.1097/00004714-200204000-00016,11910268,Wilner KD; Anziano RJ; Johnson AC; Miceli JJ; Fricke JR; Titus CK,article,D016430: Clinical Trial; D003160: Comparative Study; D016428: Journal Article; D016449: Randomized Controlled Trial,D000293: Adolescent; D000328: Adult; D014151: Anti-Anxiety Agents; D014150: Antipsychotic Agents; D001143: Arousal; D016854: Dental Anxiety; D003975: Diazepam; D004311: Double-Blind Method; D005260: Female; D006801: Humans; D008297: Male; D008875: Middle Aged; D010879: Piperazines; D011292: Premedication; D013844: Thiazoles; D016896: Treatment Outcome,,,https://openalex.org/W2053520601,125,17,1,1688,293,12,en,en
428,false,evolve role topiramate among mood stabilizer management bipolar disorder,objective topiramate structurally novel anticonvulsant evaluate neurological condition migraine neuropathic pain essential tremor also psychiatric condition bipolar disorder bulimia posttraumatic stress disorder schizoaffective disorder addition obesity article focus use topiramate bipolar disorder method pharmacological profile topiramate compare establish putative mood stabilizer rationale use bipolar disorder present data open clinical trial topiramate depression mania rapidcycling bipolar disorder summarize preliminary data one pilot dosefinding doubleblind randomassignment placebocontrolled week parallel group study two dos topiramate acute bipolar mania report safety data regard topiramate review finally potential place agent bipolar illness consider result pharmacological advantage topiramate low protein bind minimal hepatic metabolism mainly unchanged renal excretion h halflife minimal drug interaction open clinical study suggest response refractory bipolar mania response refractory bipolar depression mainly addon treatment open clinical study topiramate rapidcycling subject comorbid bulimia substance abuse posttraumatic stress migraine obesity report effectiveness primary efficacy endpoint data change baseline ymrs total score placebocontrolled random assignment parallel group phase ii dosefinding study statistically significant however antidepressantassociated mania sample subject exclude control study posthoc analyse indicate high dose mgday topiramate treatment group show statistically significant reduction endpoint ymrs change score compare placebo p adverse effect topiramate bipolar subject include attention concentration memory problem fatigue sedation transient paraesthesia nausea anorexia subject experience wordfinding difficulty weight loss may see several topiramatetreated subject bipolar disorder conclusion topiramate appear show promise addition agent available treat bipolar disorder definitive control data efficacy topiramate acute continuation phase well prophylaxis either monotherapy combination treatment bipolar disorder ongoing result awaited,Chengappa KN,2001,Bipolar Disord,https://doi.org/10.1034/j.1399-5618.2001.30501.x,11912568,Chengappa KN; Gershon S; Levine J,article,D016430: Clinical Trial; D003160: Comparative Study; D016428: Journal Article; D016449: Randomized Controlled Trial; D016454: Review,D000085: Acetates; D000208: Acute Disease; D000588: Amines; D000927: Anticonvulsants; D018692: Antimanic Agents; D001714: Bipolar Disorder; D002220: Carbamazepine; D003509: Cyclohexanecarboxylic Acids; D005632: Fructose; D000077206: Gabapentin; D006801: Humans; D000077213: Lamotrigine; D008094: Lithium; D016032: Randomized Controlled Trials as Topic; D000077236: Topiramate; D014227: Triazines; D014635: Valproic Acid; D005680: gamma-Aminobutyric Acid,,,https://openalex.org/W2063347068,98,15,1,2738,442,17,en,en
429,false,reduce burden care alzheimers disease amelioration delusion theft drug therapy,abstract background delusion theft delusion involve theft possession one frequent neuropsychiatric manifestation alzheimers disease ad objective current study investigate presence extent delusion drug treatment group ad patient consequent effect burden care caregiver method study openlabel cohort design delusion study consist involve theft possession sixteen ad patient serve subject order assess efficacy risperidone administration reduction elimination delusion caregiver burden evaluate use zarit caregiver burden interview zbi administration risperidone week administration case delusion theft eliminate reduce result burden care caregiver significantly reduce p elimination reduction delusion theft conclusion delusion theft consider major factor increase burden care treatment appropriate drug therapy therefore great importance continuation satisfactory care home copyright john wiley son ltd,Shigenobu K,2002,Int J Geriatr Psychiatry,https://doi.org/10.1002/gps.551,11921147,Shigenobu K; Ikeda M; Fukuhara R; Maki N; Hokoishi K; Nebu A; Komori K; Tanabe H,article,"D016428: Journal Article; D013485: Research Support, Non-U.S. Gov't","D000368: Aged; D000369: Aged, 80 and over; D000544: Alzheimer Disease; D014150: Antipsychotic Agents; D017028: Caregivers; D017281: Cost of Illness; D003702: Delusions; D005260: Female; D006801: Humans; D007406: Interview, Psychological; D007564: Japan; D008297: Male; D009483: Neuropsychological Tests; D018967: Risperidone; D013800: Theft; D016896: Treatment Outcome",,,https://openalex.org/W2076623245,118,21,1,1323,230,9,en,en
430,false,association diabetes mellitus use atypical neuroleptic treatment schizophrenia,development type type ii diabetes initiation atypical neuroleptic report primarily study involve small series patient study use administrative data large national sample patient diagnosis schizophrenia compare prevalence diabetes mellitus patient receive prescription atypical typical neurolepticsall outpatient schizophrenia treat typical atypical neuroleptic month veteran health administration department veteran affair va include study patient treat atypical neuroleptic receive prescription clozapine olanzapine risperidone quetiapine patient diagnosis diabetes also identify use icd code va administrative databases prevalence diabetes mellitus across age group among patient receive prescription different atypical neuroleptic examine multiple logistic regressiona total patient include study receive typical neuroleptic receive atypical neuroleptic receive clozapine olanzapine quetiapine risperidone patient receive prescription one atypical neuroleptic effect age control patient receive atypical neuroleptic likely diabetes receive typical neuroleptic prevalence diabetes significantly increase patient receive clozapine olanzapine quetiapine risperidone however patient less year old atypical neuroleptic associate significantly increase prevalence diabetesin large group patient schizophrenia receipt prescription atypical neuroleptic significantly associate diabetes mellitus,Sernyak MJ,2002,Am J Psychiatry,https://doi.org/10.1176/appi.ajp.159.4.561,11925293,Sernyak MJ; Leslie DL; Alarcon RD; Losonczy MF; Rosenheck R,article,"D003160: Comparative Study; D016428: Journal Article; D013486: Research Support, U.S. Gov't, Non-P.H.S.","D000328: Adult; D016907: Adverse Drug Reaction Reporting Systems; D000368: Aged; D014150: Antipsychotic Agents; D001569: Benzodiazepines; D003024: Clozapine; D003922: Diabetes Mellitus, Type 1; D003924: Diabetes Mellitus, Type 2; D003987: Dibenzothiazepines; D005260: Female; D006801: Humans; D008297: Male; D008875: Middle Aged; D000077152: Olanzapine; D010890: Pirenzepine; D000069348: Quetiapine Fumarate; D012044: Regression Analysis; D012307: Risk Factors; D018967: Risperidone; D012559: Schizophrenia",,,https://openalex.org/W2131537784,100,14,1,2016,328,7,en,en
431,false,racial disparity antipsychotic prescription pattern patient schizophrenia,objective study aim examine extent type variation antipsychotic prescription pattern african american caucasian patient schizophrenia method subject adult medicaid recipient treat schizophrenia one four type antipsychotic medication traditional antipsychotic clozapine risperidone depot antipsychotic prescription mental health service use data collect medicaid claim file month follow first fill antipsychotic prescription pattern antipsychotic prescription compare african american n caucasian n subject result african american subject significantly young likely receive supplemental security income caucasian subject receive mental health service continuously african american subject less likely caucasian subject receive clozapine versus respectively risperidone versus likely receive depot antipsychotic versus likelihood receive clozapine risperidone remain significantly different demographic service use characteristic control conclusion study find ethnic disparity antipsychotic prescription pattern among large number publicly insured client treat schizophrenia give rapidly change pharmacological treatment environment finding significant implication differential quality care african american patient future study employ client provider characteristic urgently need test alternative explanation ethnic disparity,Kuno E,2002,Am J Psychiatry,https://doi.org/10.1176/appi.ajp.159.4.567,11925294,Kuno E; Rothbard AB,article,D003160: Comparative Study; D016428: Journal Article,D000293: Adolescent; D000328: Adult; D001741: Black or African American; D014150: Antipsychotic Agents; D003024: Clozapine; D003431: Cross-Cultural Comparison; D003692: Delayed-Action Preparations; D011307: Drug Prescriptions; D004363: Drug Utilization; D005260: Female; D006801: Humans; D008297: Male; D008484: Medicaid; D008875: Middle Aged; D011287: Prejudice; D018967: Risperidone; D012559: Schizophrenia; D014481: United States; D044465: White People,,,https://openalex.org/W2100219462,89,10,1,1739,267,10,en,en
432,false,abnormality glucose regulation antipsychotic treatment schizophrenia,hyperglycemia type diabetes mellitus common schizophrenia general population glucoregulatory abnormality also associate use antipsychotic medication antipsychotic may increase adiposity decrease insulin sensitivity disease medicationrelated difference glucose regulation might also occur independent difference adipositymodified oral glucose tolerance test perform schizophrenic patient n receive clozapine olanzapine risperidone typical antipsychotic untreated healthy control subject n exclude subject diabetes match group adiposity age plasma sample fasting minute glucose loadsignificant time x treatment group interaction detect plasma glucose f p insulin f p level significant effect treatment group plasma glucose level time point olanzapinetreated patient significant sd glucose elevation time point comparison patient receive typical antipsychotic well untreated healthy control subject clozapinetreated patient significant sd glucose elevation fasting minute load comparison patient receive typical antipsychotic untreated control subject risperidonetreated patient elevation fasting postload glucose level comparison untreated healthy control subject difference mean plasma glucose level detect compare risperidonetreated vs typical antipsychotictreated patient compare typical antipsychotictreated patient vs untreated control subjectsantipsychotic treatment nondiabetic patient schizophrenia associate adverse effect glucose regulation vary severity independent adiposity potentially increase longterm cardiovascular risk,Newcomer JW,2002,Arch Gen Psychiatry,https://doi.org/10.1001/archpsyc.59.4.337,11926934,Newcomer JW; Haupt DW; Fucetola R; Melson AK; Schweiger JA; Cooper BP; Selke G,article,"D016428: Journal Article; D013485: Research Support, Non-U.S. Gov't; D013487: Research Support, U.S. Gov't, P.H.S.; D016454: Review","D000328: Adult; D014150: Antipsychotic Agents; D015992: Body Mass Index; D010054: Brief Psychiatric Rating Scale; D002096: C-Peptide; D003924: Diabetes Mellitus, Type 2; D005260: Female; D005934: Glucagon; D005947: Glucose; D006801: Humans; D006854: Hydrocortisone; D007328: Insulin; D008297: Male; D009765: Obesity; D012559: Schizophrenia",,,https://openalex.org/W2079567719,83,9,1,2057,316,8,en,en
433,false,comparison rapidly act intramuscular olanzapine lorazepam placebo doubleblind randomize study acutely agitated patient dementia,doubleblind study investigate efficacy safety rapidacting intramuscular olanzapine treat agitation associate alzheimers disease andor vascular dementia h olanzapine mg mg lorazepam mg show significant improvement placebo panss excite component panssec agitationcalmness evaluation scale ace mg olanzapine lorazepam show superiority placebo cohenmansfield agitation inventory h olanzapine group maintain superiority placebo panssec lorazepam olanzapine mg lorazepam improved ace score placebo simpsonangus minimental state examination score change significantly baseline sedation ace adverse event laboratory analytes significantly different placebo treatment significant difference among treatment group see extrapyramidal symptom correct qt interval either h h significant difference among treatment group see vital sign include orthostasis intramuscular injection olanzapine may therefore provide substantial benefit rapidly treat inpatient acute dementiarelated agitation,Meehan KM,2002,Neuropsychopharmacology,https://doi.org/10.1016/s0893-133x(01)00365-7,11927174,Meehan KM; Wang H; David SR; Nisivoccia JR; Jones B; Beasley CM; Feldman PD; Mintzer JE; Beckett LM; Breier A,article,"D016430: Clinical Trial; D003160: Comparative Study; D016428: Journal Article; D016448: Multicenter Study; D016449: Randomized Controlled Trial; D013485: Research Support, Non-U.S. Gov't","D000208: Acute Disease; D000368: Aged; D014151: Anti-Anxiety Agents; D014150: Antipsychotic Agents; D001569: Benzodiazepines; D003704: Dementia; D004311: Double-Blind Method; D005260: Female; D006801: Humans; D007273: Injections, Intramuscular; D008140: Lorazepam; D008297: Male; D008875: Middle Aged; D000077152: Olanzapine; D010890: Pirenzepine; D011569: Psychiatric Status Rating Scales; D011595: Psychomotor Agitation",,,https://openalex.org/W1969071740,153,22,1,1291,208,8,en,en
434,false,novel factorbased symptom score treatment resistant schizophrenia implication clinical trial,study factor structure symptom patient treatment resistant schizophrenia whether alter treatment analyze rating brief psychiatric rating scale bprs two independent group patient treatment resistant schizophrenia confirmatory factor analysis preclozapine bprs score patient administrative data base clozapine authorization monitoring program camp assess fit publish factor model develop betterfitting model model fit validate independent group research unit participants stability model fit six month postclozapine assess camp patient new factor model negative symptom reality distortion disorganization anxietydepression good fit data set two commonly use factor model also fit good postclozapine recommend four factor score clinical trial outcome patient treatment resistant schizophrenia,McMahon RP,2002,Neuropsychopharmacology,https://doi.org/10.1016/s0893-133x(01)00387-6,11927178,McMahon RP; Kelly DL; Kreyenbuhl J; Kirkpatrick B; Love RC; Conley RR,article,"D016428: Journal Article; D013485: Research Support, Non-U.S. Gov't; D013487: Research Support, U.S. Gov't, P.H.S.","D000293: Adolescent; D000328: Adult; D000368: Aged; D000369: Aged, 80 and over; D014150: Antipsychotic Agents; D002986: Clinical Trials as Topic; D003024: Clozapine; D016208: Databases, Factual; D004351: Drug Resistance; D005163: Factor Analysis, Statistical; D005260: Female; D005500: Follow-Up Studies; D006801: Humans; D008137: Longitudinal Studies; D008297: Male; D008396: Maryland; D008875: Middle Aged; D011569: Psychiatric Status Rating Scales; D012107: Research Design; D012559: Schizophrenia; D012565: Schizophrenic Psychology",,,https://openalex.org/W1972519173,103,12,1,1026,166,6,en,en
435,false,augmentation von selektiven serotoninwiederaufnahmehemmern ssri mit atypischen antipsychotika der depressionsbehandlung,treatment severe depression represent difficult task daily psychiatric practice certain case augmentation therapy order improve efficacy ssri useful recently become possible use atypical antipsychotic ssri augmentation option add exist strategy treatment depression primary systematic study show encouraging result review possibility ssri augmentation additionally administer risperidone olanzapine critically discuss,Weimer E,2002,Fortschr Neurol Psychiatr,https://doi.org/10.1055/s-2002-24644,11948436,Weimer E; Braus DF; Cavus I; Thome J,article,D016428: Journal Article; D016454: Review,"D014150: Antipsychotic Agents; D001569: Benzodiazepines; D003866: Depressive Disorder; D004359: Drug Therapy, Combination; D006801: Humans; D000077152: Olanzapine; D010890: Pirenzepine; D018967: Risperidone; D017367: Selective Serotonin Reuptake Inhibitors",,,https://openalex.org/W2082919302,126,13,1,550,87,5,de,en
436,false,systematic review use atypical antipsychotic autism,conventional antipsychotic medication commonly prescribe patient autistic spectrum disorder however high incidence severe adverse reaction highlight need find favourable treatment atypical antipsychotic may combine efficacy ameliorate autistic symptom low incidence adverse reaction article review use atypical antipsychotic autistic disorder particular focus behaviour cognition physical wellbeing thirteen study use risperidone three use olanzapine one use clozapine one use amisulpride one use quetiapine identify firm conclusion draw due limitation study however indication risperidone may effective reduce hyperactivity aggression repetitive behaviour often without induce severe adverse reaction olanzapine clozapine may also effective however little evidence use amisulpride quetiapine population randomize trial require clarify effectiveness agent,Barnard L,2002,J Psychopharmacol,https://doi.org/10.1177/026988110201600113,11949778,Barnard L; Young AH; Pearson J; Geddes J; O'Brien G,article,D016428: Journal Article; D016454: Review; D000078182: Systematic Review,D014150: Antipsychotic Agents; D001321: Autistic Disorder; D001519: Behavior; D002986: Clinical Trials as Topic; D003071: Cognition; D006801: Humans; D009483: Neuropsychological Tests; D011569: Psychiatric Status Rating Scales,,,https://openalex.org/W1970298334,67,11,1,1111,172,8,en,en
437,false,prepulse inhibition startle response risperidonetreated patient comparison typical antipsychotic,individual schizophrenia know show deficit prepulse inhibition ppi startle response ppi refers response suppression reaction strong startling stimulus precede briefly weak nonstartling stimulus represent wellestablished animal model investigate information process deficit schizophrenia study examine ppi startle acoustic response schizophrenic patient give typical antipsychotic second generation atypical antipsychotic risperidone use naturalistic betweensubjects design two group male schizophrenic patient stable range typical antipsychotic n ii stable risperidone n test ppi prepulsetopulse interval prepulses db background acoustic startle response compare group healthy male subject n patient typical antipsychotic show significantly less ppi ms prepulse trial healthy subject risperidonetreated patient differ healthy subject ppi prepulse trial far longitudinal withinsubject study require examine whether risperidone superior typical antipsychotic improve information processing function assess ppi acoustic startle response treatmentresponsive male patient schizophrenia,Kumari V,2002,Schizophr Res,https://doi.org/10.1016/s0920-9964(01)00276-6,11955973,Kumari V; Soni W; Sharma T,article,"D003160: Comparative Study; D016428: Journal Article; D013485: Research Support, Non-U.S. Gov't","D000161: Acoustic Stimulation; D000328: Adult; D014150: Antipsychotic Agents; D001143: Arousal; D001288: Attention; D001307: Auditory Perception; D006801: Humans; D008297: Male; D008875: Middle Aged; D009433: Neural Inhibition; D011569: Psychiatric Status Rating Scales; D012016: Reference Values; D013216: Reflex, Startle; D018967: Risperidone; D012559: Schizophrenia; D012565: Schizophrenic Psychology",,,https://openalex.org/W1999083336,115,14,1,1429,237,7,en,en
438,false,use olanzapine elderly patient psychotic disorder review,number elderly person psychosis increase increase geriatric population olanzapine one new atypical antipsychotic efficacy positive negative symptom safer side effect profile compare conventional antipsychotic manuscript describe pharmacology efficacy tolerability study adverse effect dose consideration elderly study need fully assess efficacy safety olanzapine elderly current research support role olanzapine treat elderly patient schizophrenia schizoaffective disorder behavioral psychological symptom dementia,Madhusoodanan S,2001,Ann Clin Psychiatry,https://doi.org/10.1023/a:1014674018039,11958362,Madhusoodanan S; Sinha S; Brenner R; Gupta S; Bogunovic O,article,D016428: Journal Article; D016454: Review,D000368: Aged; D014150: Antipsychotic Agents; D001569: Benzodiazepines; D006801: Humans; D000077152: Olanzapine; D010890: Pirenzepine; D011618: Psychotic Disorders; D016032: Randomized Controlled Trials as Topic; D012559: Schizophrenia; D016896: Treatment Outcome,,,https://openalex.org/W2028343784,74,13,1,685,101,5,en,en
439,false,antihormonal treatment paraphilic patient german forensic psychiatric clinic,aim study investigate antihormonal treatment strategy use german forensic psychiatric institution forensic clinic ask number treated patient four hundred seventyfour patient commit sex offence receive either cpa n lhrh agonist n difference efficacy small several side effect confirm importance protocol minimize medical complication,Czerny JP,2002,Eur Psychiatry,https://doi.org/10.1016/s0924-9338(02)00635-1,11973119,Czerny JP; Briken P; Berner W,article,D003160: Comparative Study; D016428: Journal Article,D000328: Adult; D000726: Androgen Antagonists; D017373: Cyproterone Acetate; D005555: Forensic Psychiatry; D005858: Germany; D007987: Gonadotropin-Releasing Hormone; D006801: Humans; D016729: Leuprolide; D007989: Libido; D008297: Male; D008875: Middle Aged; D012742: Sex Offenses; D012725: Sexual Behavior; D011795: Surveys and Questionnaires; D016896: Treatment Outcome,,,https://openalex.org/W1984683806,84,10,1,461,80,5,en,en
440,false,mirtazapine overdose benign outcome,abstract available content preview provide access content full pdf available via save pdf action button,Raja M,2002,Eur Psychiatry,https://doi.org/10.1016/s0924-9338(02)00636-3,11973120,Raja M; Azzoni A,article,D002363: Case Reports; D016422: Letter,"D000929: Antidepressive Agents, Tricyclic; D001714: Bipolar Disorder; D062787: Drug Overdose; D005260: Female; D006801: Humans; D008803: Mianserin; D008875: Middle Aged; D000078785: Mirtazapine; D013406: Suicide, Attempted; D013997: Time Factors",,,https://openalex.org/W2005786332,40,5,1,171,37,2,en,en
441,false,ziprasidone fifth atypical antipsychotic,objective review pharmacology pharmacokinetics clinical efficacy adverse effect ziprasidone treatment schizophrenia data source information select medline search july october englishlanguage medical literature use ziprasidone search term manual search pertinent journal article reference request medical information pfizer access web site food drug administration also perform study selection available publish information regard pertinent characteristic ziprasidone consider selection data extraction pharmacology pharmacokinetic study select provide comprehensive description characteristic clinical investigation evaluate design sample size diagnosis duration outcome data investigation select author review author data synthesis ziprasidone benzisothiazolyl piperazinetype atypical antipsychotic share serotonin dopamine ht profile available atypical antipsychotic ziprasidone demonstrate vitro activity ht receptor agonist weak inhibitor serotonin norepinephrine reuptake data support ziprasidone clinically meaningful inhibitor serotoninnorepinephrine reuptake oral bioavailability ziprasidone take food approximately halflife approximately hour protein binding extensive twelve metabolite identify yet consider primary metabolite metabolism ziprasidone aldehyde oxidase produce metabolite potential pharmacologic activity cypa also contribute metabolism ziprasidone clinical study support ziprasidone efficacious treatment patient acute exacerbation schizophrenia schizoaffective disorder daily dos permit clinical trial range mg dose mgd superior placebo future research effort direct toward refractory schizophrenia cognitive impairment schizophrenia affective anxiety symptom associate schizoaffective disorder bipolar disorder adverse effect characteristic ziprasidone commonly include headache nausea somnolence infrequent effect include extrapyramidal symptom weight gain ziprasidone report cause average qtc prolongation approximately msec patient report manufacturer measure qtc interval msec conclusion ziprasidone safe efficacious atypical antipsychotic acute management schizophrenia efficacy data safety data ziprasidone support use firstline treatment schizophrenia however potential effect ventricular repolarization relegate secondline status patient comorbid cardiovascular risk,Caley CF,2002,Ann Pharmacother,https://doi.org/10.1345/aph.1a053,11978164,Caley CF; Cooper CK,article,D003160: Comparative Study; D016428: Journal Article; D016454: Review,"D000208: Acute Disease; D014150: Antipsychotic Agents; D001480: Basal Ganglia Diseases; D001835: Body Weight; D006261: Headache; D006801: Humans; D007273: Injections, Intramuscular; D008133: Long QT Syndrome; D009325: Nausea; D010879: Piperazines; D016032: Randomized Controlled Trials as Topic; D012559: Schizophrenia; D013844: Thiazoles; D016896: Treatment Outcome; D015430: Weight Gain",,,https://openalex.org/W2129997607,45,6,1,3099,485,20,en,en
442,false,doubleblind placebocontrolled doseresponse comparison intramuscular olanzapine haloperidol treatment acute agitation schizophrenia,intramuscular im formulation olanzapine develop rapidacting im atypical antipsychotic drug currently available united state treat acute agitation patient schizophreniarecently hospitalize acutely agitated patient schizophrenia n randomize receive im injection olanzapine mg haloperidol mg placebo within hour doseresponse relationship im olanzapine reduction agitation assess measure reduction positive negative syndrome scale excite component panssec score hour first injection safety assess record adverse event extrapyramidal symptom scale electrocardiogram hour first injectionolanzapine exhibit doseresponse relationship reduction agitation f p mean panssec reduction hour first injection olanzapine mg mg mg mg superior placebo p v olanzapine mg p olanzapine dose haloperidol dose mg olanzapine cause great reduction agitation placebo minute first injection difference treatment group hypotension frequently report adverse event clinically relevant change qtc interval great incidence treatmentemergent parkinsonism treatment im haloperidol p p mg p im olanzapine placebo p intramuscular olanzapine dose mg per injection exhibit doseresponse relationship rapid treatment acute agitation patient schizophrenia demonstrate favorable safety profile,Breier A,2002,Arch Gen Psychiatry,https://doi.org/10.1001/archpsyc.59.5.441,11982448,Breier A; Meehan K; Birkett M; David S; Ferchland I; Sutton V; Taylor CC; Palmer R; Dossenbach M; Kiesler G; Brook S; Wright P,article,"D016430: Clinical Trial; D003160: Comparative Study; D016428: Journal Article; D016448: Multicenter Study; D016449: Randomized Controlled Trial; D013485: Research Support, Non-U.S. Gov't","D000208: Acute Disease; D000293: Adolescent; D000328: Adult; D000368: Aged; D014150: Antipsychotic Agents; D001569: Benzodiazepines; D004305: Dose-Response Relationship, Drug; D004311: Double-Blind Method; D004334: Drug Administration Schedule; D005260: Female; D006220: Haloperidol; D006801: Humans; D007273: Injections, Intramuscular; D008297: Male; D008875: Middle Aged; D000077152: Olanzapine; D010890: Pirenzepine; D010919: Placebos; D011569: Psychiatric Status Rating Scales; D011595: Psychomotor Agitation; D012559: Schizophrenia; D012565: Schizophrenic Psychology; D016896: Treatment Outcome",,,https://openalex.org/W2027198501,156,19,1,1958,368,7,en,en
