include,title,abstract,doi,literature_id,openalex_id
True,,,https://doi.org/10.1248/bpb.b13-00968,24681540,https://openalex.org/W2041170358
False,,,https://doi.org/10.1016/s0924-977x(10)70051-1,,https://openalex.org/W2085543346
False,,,https://doi.org/10.1051/medsci/2005211104,15639031,https://openalex.org/W2155332438
False,,,https://doi.org/10.1210/endo.141.9.7686,10965918,https://openalex.org/W2099784770
False,,,https://doi.org/10.1080/17513750903026429,22881072,https://openalex.org/W2055219977
False,,,https://doi.org/10.1016/j.jemermed.2009.05.004,19545971,https://openalex.org/W1994346663
True,,,https://doi.org/10.1021/jm200682b,21823597,https://openalex.org/W2314555710
False,,,,,
True,,,https://doi.org/10.1590/s0102-86502008000500010,18797690,https://openalex.org/W2041862297
True,,,https://doi.org/10.1155/2012/912041,23125853,https://openalex.org/W2082734769
False,,,https://doi.org/10.1074/jbc.272.51.32623,9405478,https://openalex.org/W2024765751
False,,,https://doi.org/10.1016/0304-3940(87)90295-3,2883615,https://openalex.org/W2008206090
False,,,https://doi.org/10.1016/j.yebeh.2013.02.029,23562239,https://openalex.org/W2127337937
False,,,https://doi.org/10.1038/npp.2010.57,,https://openalex.org/W2087169540
False,,,https://doi.org/10.1111/bph.13083,25598009,https://openalex.org/W1920283634
False,,,https://doi.org/10.3109/00498259609046717,9173679,https://openalex.org/W1986284426
True,,,https://doi.org/10.1017/s1461145709990769,19835665,https://openalex.org/W2038263475
False,,,https://doi.org/10.1093/clinchem/32.11.2030,3096593,https://openalex.org/W1907985808
False,,,https://doi.org/10.1016/0006-8993(76)90649-1,1247910,https://openalex.org/W1986237419
False,,,https://doi.org/10.1038/nrd4028,23722336,https://openalex.org/W2032076971
False,,,https://doi.org/10.1016/0034-5687(90)90012-n,2110682,https://openalex.org/W2094901460
False,,,https://doi.org/10.1007/s11011-008-9130-5,19130196,https://openalex.org/W2082277981
True,,,https://doi.org/10.1271/bbb.100238,20944428,https://openalex.org/W1970906756
False,,,https://doi.org/10.1007/s00213-009-1770-6,20101391,https://openalex.org/W1998777715
False,,,https://doi.org/10.1073/pnas.0408919102,15867155,https://openalex.org/W2025829800
False,,,https://doi.org/10.1523/jneurosci.3798-08.2008,19005040,https://openalex.org/W1994348124
False,,,https://doi.org/10.1093/bja/49.6.525,871349,https://openalex.org/W1975870975
False,,,https://doi.org/10.1016/0165-0173(83)90006-1,,https://openalex.org/W2036241837
False,,,https://doi.org/10.1161/01.res.61.2.301,3621493,https://openalex.org/W2134066515
False,,,,,https://openalex.org/W345512557
False,,,https://doi.org/10.1016/j.vascn.2010.05.014,20570745,https://openalex.org/W2081543066
False,,,https://doi.org/10.1093/bja/59.12.1571,3426912,https://openalex.org/W2102778907
False,,,,,
False,,,https://doi.org/10.1111/j.1440-1681.2004.04064.x,15554918,https://openalex.org/W1997400567
False,,,https://doi.org/10.1093/oxfordjournals.eurheartj.a061885,3899650,https://openalex.org/W2103629583
False,,,,583007,https://openalex.org/W2461558938
False,,,https://doi.org/10.1111/j.1365-2826.1996.tb00700.x,8866253,https://openalex.org/W2089655895
False,,,,4233509,https://openalex.org/W2444656271
False,,,,5698104,https://openalex.org/W2417010735
False,,,https://doi.org/10.1152/ajplegacy.1971.221.4.998,5111267,https://openalex.org/W2408939377
False,,,https://doi.org/10.1016/s0031-9384(98)00110-3,9761232,https://openalex.org/W2086042461
False,,,https://doi.org/10.1210/endo-122-2-665,3276500,https://openalex.org/W1965408397
False,,,,5819777,https://openalex.org/W2442790847
False,,,,4799122,https://openalex.org/W2436876192
False,,,https://doi.org/10.1016/0009-8981(69)90323-4,4306860,https://openalex.org/W2048431194
False,,,https://doi.org/10.1007/s10827-007-0036-8,18202921,https://openalex.org/W2092090394
False,,,https://doi.org/10.1016/0005-2744(69)90233-2,4239444,https://openalex.org/W2069598699
False,,,,5397936,https://openalex.org/W2409697483
False,,,https://doi.org/10.1093/jn/101.8.1075,5565094,https://openalex.org/W2123551227
False,,,https://doi.org/10.1016/j.neuropharm.2011.09.009,21945288,https://openalex.org/W1998952136
False,,,https://doi.org/10.1016/0006-8993(77)90399-7,832135,https://openalex.org/W2027924739
False,,,https://doi.org/10.1016/s0014-2999(97)01308-3,9430410,https://openalex.org/W2051790262
False,,,https://doi.org/10.2170/jjphysiol.26.203,1085830,https://openalex.org/W1563839608
False,,,,4412690,https://openalex.org/W2413685931
True,,,,,
True,,,https://doi.org/10.1016/j.biopsych.2006.08.032,17141743,https://openalex.org/W1967094022
False,,,https://doi.org/10.1016/0006-2952(77)90453-1,597331,https://openalex.org/W2022331230
False,,,https://doi.org/10.1016/j.physbeh.2014.04.011,24732411,https://openalex.org/W1967553680
False,,,https://doi.org/10.1097/00000542-199202000-00011,1736699,https://openalex.org/W2134763213
False,,,https://doi.org/10.1023/b:verc.0000046736.78612.f7,15727287,https://openalex.org/W2001424486
False,,,,1840794,https://openalex.org/W2413678332
True,,,https://doi.org/10.1097/fpc.0b013e32834b3f35,22016050,https://openalex.org/W2090413971
False,,,https://doi.org/10.1186/s13071-014-0618-z,25566776,https://openalex.org/W1963964499
False,,,,8391790,https://openalex.org/W2463263550
False,,,https://doi.org/10.1016/j.psym.2012.01.004,,https://openalex.org/W2075203771
False,,,https://doi.org/10.4149/gpb_2010_02_203,20577032,https://openalex.org/W2038541231
False,,,https://doi.org/10.1523/jneurosci.1676-12.2012,23055515,https://openalex.org/W2122238125
False,,,https://doi.org/10.1016/j.neuron.2015.02.013,25728570,https://openalex.org/W2132690090
False,,,https://doi.org/10.1038/2211162a0,4975285,https://openalex.org/W2005799230
False,,,https://doi.org/10.1523/jneurosci.3086-08.2008,19118181,https://openalex.org/W2023805252
False,,,https://doi.org/10.1073/pnas.0601267103,16606834,https://openalex.org/W2010920793
False,,,https://doi.org/10.1016/j.yjmcc.2010.02.020,20211628,https://openalex.org/W2051266478
False,,,https://doi.org/10.1111/j.1748-1716.1990.tb08935.x,2368622,https://openalex.org/W1997862241
False,,,https://doi.org/10.1023/a:1009254421223,10816739,https://openalex.org/W2289553281
False,,,https://doi.org/10.1159/000457650,1966021,https://openalex.org/W2413142999
True,,,https://doi.org/10.3791/50324,23792810,https://openalex.org/W2171039200
False,,,https://doi.org/10.1016/0378-4274(95)03590-7,8597132,https://openalex.org/W2024320493
False,,,,4805884,https://openalex.org/W2467555326
False,,,https://doi.org/10.1007/s00429-014-0728-6,24567082,https://openalex.org/W4232703559
False,,,,4328745,https://openalex.org/W2442848708
True,,,https://doi.org/10.1016/j.neulet.2011.07.043,21839142,https://openalex.org/W2036889325
False,,,https://doi.org/10.1016/0924-977x(95)00039-r,8775763,https://openalex.org/W2078339403
False,,,https://doi.org/10.3168/jds.s0022-0302(91)78387-2,1894810,https://openalex.org/W2154021316
False,,,https://doi.org/10.1016/s0031-9384(97)00457-5,9469734,https://openalex.org/W2086987565
False,,,https://doi.org/10.1007/bf00571797,5722599,https://openalex.org/W2461394697
True,,,https://doi.org/10.1016/j.neuropharm.2012.05.006,22609536,https://openalex.org/W2051175642
False,,,https://doi.org/10.1016/0014-2999(79)90406-0,283930,https://openalex.org/W2011798603
False,,,https://doi.org/10.1113/jphysiol.2007.142448,17947312,https://openalex.org/W1605454745
False,,,https://doi.org/10.1016/s0006-8993(00)02521-x,10915827,https://openalex.org/W2091232881
True,,,https://doi.org/10.1002/syn.21834,26089169,https://openalex.org/W2154937615
False,,,,,
False,,,https://doi.org/10.1016/j.neuroscience.2004.09.063,15652994,https://openalex.org/W1972270480
False,,,https://doi.org/10.1080/03079450802216660,18622858,https://openalex.org/W2050527580
True,,,https://doi.org/10.1038/sj.npp.1301291,17213846,https://openalex.org/W2009352908
False,,,,611087,https://openalex.org/W2259421157
False,,,https://doi.org/10.1007/bf02576667,1650017,https://openalex.org/W1985912420
False,,,https://doi.org/10.1016/0006-2952(79)90538-0,89848,https://openalex.org/W1998264906
False,,,https://doi.org/10.1046/j.1460-9568.2002.02165.x,12383241,https://openalex.org/W2022319186
False,,,,6108747,https://openalex.org/W2415134311
False,,,https://doi.org/10.1007/s00702-011-0616-7,21373759,https://openalex.org/W2049438270
False,,,,4140581,https://openalex.org/W2396301827
False,,,https://doi.org/10.1111/evo.12507,25130655,https://openalex.org/W2118353772
True,,,https://doi.org/10.1016/j.taap.2011.06.011,21723308,https://openalex.org/W2128396170
False,,,https://doi.org/10.1128/aem.31.5.691-694.1976,5952,https://openalex.org/W1523785576
False,,,https://doi.org/10.1097/00003246-199411000-00022,7956291,https://openalex.org/W1989952255
False,,,https://doi.org/10.1016/j.psychres.2010.04.013,20494459,https://openalex.org/W2012047680
False,,,,11310851,https://openalex.org/W2343503014
False,,,https://doi.org/10.1128/jvi.5.3.305-308.1970,4314551,https://openalex.org/W2127939380
False,,,,5713590,https://openalex.org/W2408504635
False,,,https://doi.org/10.1016/0090-6980(73)90154-8,4738126,https://openalex.org/W2087941164
False,,,https://doi.org/10.1016/s0140-6736(15)00803-x,26608256,https://openalex.org/W2215535790
False,,,https://doi.org/10.1093/jn/133.6.1882,12771333,https://openalex.org/W2152971804
False,,,,5535744,https://openalex.org/W2419649767
False,,,https://doi.org/10.1016/j.expneurol.2006.05.022,16806182,https://openalex.org/W2069757427
False,,,https://doi.org/10.1530/jrf.0.0170571,5752109,https://openalex.org/W2027555713
True,,,https://doi.org/10.1016/s0099-5428(08)60700-5,,https://openalex.org/W4230863620
False,,,https://doi.org/10.1016/s0361-9230(00)00243-4,10808079,https://openalex.org/W1986653524
False,,,,7306724,https://openalex.org/W2471753433
False,,,https://doi.org/10.1016/0304-3940(85)90353-2,3003624,https://openalex.org/W1963535483
True,,,https://doi.org/10.1371/journal.pone.0079651,24244537,https://openalex.org/W2168253768
False,,,https://doi.org/10.1073/pnas.0508191102,16278298,https://openalex.org/W2052279706
False,,,https://doi.org/10.1006/bbrc.1995.2228,7654217,https://openalex.org/W1975923469
False,,,https://doi.org/10.1136/oem.30.4.385,4270991,https://openalex.org/W2005210162
False,,,https://doi.org/10.1016/s0041-008x(61)80005-7,13747491,https://openalex.org/W1603438753
False,,,https://doi.org/10.1093/jnci/54.3.679,164565,https://openalex.org/W2285055256
False,,,,4982963,https://openalex.org/W2394731260
False,,,https://doi.org/10.1016/j.euroneuro.2003.12.004,15589384,https://openalex.org/W2135220566
False,,,https://doi.org/10.4269/ajtmh.1983.32.277,6837839,https://openalex.org/W2407886182
False,,,https://doi.org/10.2527/jas.2008-1368,18765843,https://openalex.org/W2101351240
False,,,,150867,https://openalex.org/W2474940810
False,,,https://doi.org/10.1097/00008469-200008000-00009,10958332,https://openalex.org/W1972587518
False,,,https://doi.org/10.2174/157015911795017137,21886584,https://openalex.org/W2059338801
False,,,https://doi.org/10.1210/endo-87-2-371,4316573,https://openalex.org/W2001971822
True,,,,4674708,https://openalex.org/W2417112312
False,,,https://doi.org/10.1016/j.neuropharm.2011.01.047,21295045,https://openalex.org/W2063137145
False,,,,,
False,,,https://doi.org/10.1113/jphysiol.1977.sp011660,402471,https://openalex.org/W1994410095
False,,,https://doi.org/10.1016/0003-9969(86)90127-5,3459408,https://openalex.org/W2011352192
True,,,https://doi.org/10.1037/a0038156,25285844,https://openalex.org/W2015866365
False,,,https://doi.org/10.1098/rspb.1971.0096,4400214,https://openalex.org/W1987211927
False,,,https://doi.org/10.1097/00001756-199504190-00019,7612879,https://openalex.org/W2063349219
False,,,https://doi.org/10.1097/00004850-200607000-00005,16687994,https://openalex.org/W2029123366
True,,,https://doi.org/10.1055/s-0034-1396200,25615276,https://openalex.org/W2324987793
False,,,https://doi.org/10.1023/a:1015201604241,12090291,https://openalex.org/W175021478
False,,,https://doi.org/10.1016/s0165-5728(85)80008-4,4008639,https://openalex.org/W1965078868
False,,,,2275946,https://openalex.org/W187191022
True,,,https://doi.org/10.1016/s0006-2952(01)00856-5,11754874,https://openalex.org/W2049594815
False,,,https://doi.org/10.4088/jcp.14r09179,26579881,https://openalex.org/W1640123358
False,,,https://doi.org/10.1038/ki.1980.68,7401459,https://openalex.org/W2003109941
False,,,https://doi.org/10.1007/bf02232541,5431151,https://openalex.org/W2012033632
True,,,https://doi.org/10.1007/s00018-011-0805-4,22033836,https://openalex.org/W2015626820
False,,,https://doi.org/10.1016/s0924-977x(16)70036-8,,https://openalex.org/W2516102471
False,,,https://doi.org/10.1016/j.neuroscience.2009.03.015,19303912,https://openalex.org/W2083402418
False,,,https://doi.org/10.1113/jphysiol.1976.sp011487,182966,https://openalex.org/W2137821247
False,,,https://doi.org/10.1016/j.jchromb.2015.02.029,25746753,https://openalex.org/W2092067711
True,,,https://doi.org/10.1007/s00213-011-2252-1,21424694,https://openalex.org/W2071868502
False,,,https://doi.org/10.1210/en.2011-1502,22109891,https://openalex.org/W2082089391
True,,,https://doi.org/10.1016/j.bbr.2015.01.018,25612506,https://openalex.org/W2054010986
False,,,https://doi.org/10.1111/j.1476-5381.1993.tb13787.x,7693275,https://openalex.org/W2078871656
False,,,https://doi.org/10.1046/j.1460-9568.2002.02277.x,12473074,https://openalex.org/W2008224352
False,,,https://doi.org/10.1152/jn.1997.78.6.3039,9405523,https://openalex.org/W2260738209
True,,,https://doi.org/10.1111/j.1469-7610.1981.tb00539.x,7196919,https://openalex.org/W2147045073
True,,,https://doi.org/10.1016/j.bbr.2010.02.043,20193713,https://openalex.org/W2031605052
False,,,,1185595,https://openalex.org/W2213063941
False,,,https://doi.org/10.1038/sj.npp.1301646,18059438,https://openalex.org/W2074852398
False,,,https://doi.org/10.1016/0008-8749(84)90043-1,6088091,https://openalex.org/W2016454864
False,,,https://doi.org/10.1093/eurheartj/1.suppl_2.23,6814914,https://openalex.org/W2056610819
False,,,,843716,https://openalex.org/W1451147191
True,,,https://doi.org/10.1007/s00213-009-1462-2,19151967,https://openalex.org/W2145869579
False,,,https://doi.org/10.1073/pnas.69.6.1450,4504357,https://openalex.org/W2055825768
False,,,https://doi.org/10.1093/jnci/48.6.1727,5056256,https://openalex.org/W2122909949
True,,,https://doi.org/10.1016/j.pharep.2014.05.002,25149984,https://openalex.org/W2053762990
False,,,https://doi.org/10.1111/j.1476-5381.1983.tb11046.x,6652373,https://openalex.org/W2059796887
False,,,,562316,https://openalex.org/W2418178581
False,,,https://doi.org/10.1210/endo-90-6-1476,4336436,https://openalex.org/W2155222425
False,,,https://doi.org/10.1002/jat.1160,16909429,https://openalex.org/W2099747798
False,,,,6241781,https://openalex.org/W2415385959
False,,,https://doi.org/10.1016/0304-3940(86)90184-9,3725182,https://openalex.org/W2005999430
False,,,https://doi.org/10.1016/s0008-6363(01)00509-0,11827686,https://openalex.org/W1998301988
False,,,https://doi.org/10.1007/bf00231846,1769383,https://openalex.org/W1986506685
False,,,https://doi.org/10.1177/1759091415605115,26489684,https://openalex.org/W2289528536
False,,,https://doi.org/10.1016/0005-2760(71)90002-6,5130448,https://openalex.org/W1980523180
False,,,https://doi.org/10.1097/00005373-199010000-00009,1698991,https://openalex.org/W2063207593
False,,,https://doi.org/10.1074/jbc.m804951200,18815127,https://openalex.org/W2124231508
False,,,https://doi.org/10.1093/oxfordjournals.alcalc.a044659,3593480,https://openalex.org/W2180079387
True,,,https://doi.org/10.1016/j.lfs.2009.02.005,26324988,https://openalex.org/W2027925098
False,,,,21275174,https://openalex.org/W2252853680
False,,,https://doi.org/10.1111/j.0014-3820.2003.tb00262.x,12683524,https://openalex.org/W2058070295
False,,,https://doi.org/10.1007/bf01922915,720504,https://openalex.org/W1995703673
False,,,https://doi.org/10.1016/j.bcp.2009.08.010,19686702,https://openalex.org/W2083300713
False,,,https://doi.org/10.1126/science.153.3737.768,5940898,https://openalex.org/W2026606092
False,,,https://doi.org/10.1007/bf00317999,5666704,https://openalex.org/W2067756959
False,,,,14336633,https://openalex.org/W2464278825
False,,,https://doi.org/10.231/JIM.0b013e3181c87db3,,
False,,,https://doi.org/10.1016/s0960-9822(02)01049-7,12194833,https://openalex.org/W2000478153
False,,,https://doi.org/10.1080/08958370600563680,16556582,https://openalex.org/W2100856832
False,,,,2795839,https://openalex.org/W2417795606
False,,,https://doi.org/10.1113/jphysiol.1979.sp012822,480233,https://openalex.org/W2019525740
False,,,https://doi.org/10.1007/s00436-010-1739-8,20127113,https://openalex.org/W1983141185
False,,,https://doi.org/10.1371/journal.pone.0001280,18060074,https://openalex.org/W2047752964
False,,,https://doi.org/10.1038/sc.2008.49,18542097,https://openalex.org/W2048130453
False,,,https://doi.org/10.1007/978-94-009-8225-3_7,547705,https://openalex.org/W2182849714
False,,,https://doi.org/10.1017/s1751731112000857,22717128,https://openalex.org/W2031355700
False,,,,2617840,https://openalex.org/W79558428
False,,,https://doi.org/10.1017/s0031182000077374,8052506,https://openalex.org/W2034607550
True,,,https://doi.org/10.1371/journal.pone.0106625,25286230,https://openalex.org/W2071017942
False,,,https://doi.org/10.1016/0028-3908(95)00107-h,8606805,https://openalex.org/W1998400090
False,,,https://doi.org/10.1016/0045-6039(78)90029-5,699055,https://openalex.org/W1998796857
False,,,https://doi.org/10.1016/j.ntt.2010.03.009,20381607,https://openalex.org/W1992601779
False,,,,5602121,https://openalex.org/W2468023348
False,,,https://doi.org/10.1097/00000542-198703000-00015,3103487,https://openalex.org/W2013748434
False,,,https://doi.org/10.1523/jneurosci.5619-09.2010,20107074,https://openalex.org/W2154775692
False,,,https://doi.org/10.1016/j.pharep.2015.02.008,26398387,https://openalex.org/W1991904994
False,,,https://doi.org/10.1016/0013-4694(63)90040-3,14016940,https://openalex.org/W2053085154
False,,,https://doi.org/10.1523/jneurosci.2654-12.2012,23175827,https://openalex.org/W2033486767
False,,,,,
False,,,,404859,https://openalex.org/W2412895988
False,,,https://doi.org/10.1074/jbc.m606215200,17189269,https://openalex.org/W1985501656
False,,,https://doi.org/10.1016/j.neuron.2007.08.013,17880895,https://openalex.org/W2015144766
False,,,https://doi.org/10.1177/0271678x16645595,27107027,https://openalex.org/W2335800452
False,,,https://doi.org/10.1152/jn.2001.85.5.2150,11353029,https://openalex.org/W2330129570
False,,,,1021510,https://openalex.org/W2466855966
False,,,,15366597,https://openalex.org/W197740184
False,,,https://doi.org/10.3181/00379727-135-35001,4990912,https://openalex.org/W2327020941
False,,,https://doi.org/10.1038/255233a0,806808,https://openalex.org/W1982246065
True,,,,6129008,https://openalex.org/W2417460198
True,,,https://doi.org/10.1016/j.phymed.2009.07.015,19699627,https://openalex.org/W1981291538
True,,,https://doi.org/10.1016/j.phymed.2007.11.018,18222666,https://openalex.org/W2056156329
False,,,https://doi.org/10.1016/0014-2999(80)90116-8,7379849,https://openalex.org/W2035230401
False,,,https://doi.org/10.1001/jama.1982.03330040005003,7087134,https://openalex.org/W1976227295
False,,,https://doi.org/10.1093/oxfordjournals.jbchem.a129127,5394595,https://openalex.org/W2123481261
False,,,https://doi.org/10.1016/s0306-4522(01)00593-0,11955720,https://openalex.org/W2027826213
False,,,https://doi.org/10.1358/dot.2013.49.11.2020937,24308017,https://openalex.org/W2006856311
True,,,https://doi.org/10.1007/bf00427445,6438678,https://openalex.org/W2054160336
False,,,https://doi.org/10.1016/j.autneu.2014.02.001,24560525,https://openalex.org/W2086177111
False,,,https://doi.org/10.1016/0008-8749(80)90009-x,7397785,https://openalex.org/W2022660367
False,,,https://doi.org/10.1016/s0006-291x(03)00156-6,12604336,https://openalex.org/W1995510021
False,,,,5521070,https://openalex.org/W296495532
False,,,https://doi.org/10.2131/jts.39.293,24646711,https://openalex.org/W1998733777
False,,,https://doi.org/10.3382/ps.0642287,4095064,https://openalex.org/W2097663930
False,,,https://doi.org/10.1176/appi.ajp.2007.07050776,18245177,https://openalex.org/W2038335379
True,,,https://doi.org/10.3969/j.issn.1001-1978.2014.03.031,,
False,,,https://doi.org/10.1007/s00210-015-1187-1,26612507,https://openalex.org/W2175855023
False,,,https://doi.org/10.1016/0091-3057(95)00007-j,7667368,https://openalex.org/W2066981407
True,,,https://doi.org/10.1016/j.neuroscience.2012.06.020,22710065,https://openalex.org/W2040770310
False,,,,5658324,https://openalex.org/W2418632594
True,,,https://doi.org/10.1016/j.neuropharm.2011.06.014,21736885,https://openalex.org/W2038357517
False,,,https://doi.org/10.1111/j.2042-7158.1974.tb09273.x,4151387,https://openalex.org/W2041262211
False,,,https://doi.org/10.1002/(sici)1098-1063(1998)8:1<24::aid-hipo3>3.0.co;2-7,9519884,https://openalex.org/W2055300726
False,,,https://doi.org/10.1891/1559-4343.7.2.107,,https://openalex.org/W304628589
False,,,https://doi.org/10.1354/vp.43-4-463,16846988,https://openalex.org/W2096633302
False,,,https://doi.org/10.1016/j.pharmthera.2014.11.009,25460036,https://openalex.org/W1985057601
True,,,https://doi.org/10.1007/s12035-016-9701-0,26780460,https://openalex.org/W2279256043
False,,,https://doi.org/10.1111/j.1460-9568.2010.07276.x,20576031,https://openalex.org/W1902667587
False,,,https://doi.org/10.1007/bf00437611,1161992,https://openalex.org/W2004417596
False,,,,,
False,,,,5301196,https://openalex.org/W2400044714
False,,,https://doi.org/10.1085/jgp.37.3.335,13118104,https://openalex.org/W2038568893
False,,,,7810394,https://openalex.org/W2404649498
False,,,,,
False,,,https://doi.org/10.1080/08923970701513526,17849275,https://openalex.org/W2045337576
False,,,https://doi.org/10.1097/00004424-199002000-00005,2312248,https://openalex.org/W2058966147
False,,,https://doi.org/10.1271/bbb.59.781,7787292,https://openalex.org/W2082023865
False,,,https://doi.org/10.1074/jbc.m502356200,15890653,https://openalex.org/W2039166461
False,,,,658370,https://openalex.org/W2417430078
False,,,,10513390,https://openalex.org/W2461733189
False,,,https://doi.org/10.1111/dom.12477,25904006,https://openalex.org/W1945881325
False,,,https://doi.org/10.1002/(sici)1097-010x(20000215)286:3<305::aid-jez9>3.0.co;2-5,10653969,https://openalex.org/W2075939859
False,,,https://doi.org/10.1096/fasebj.24.1_supplement.540.5,,https://openalex.org/W115891172
False,,,https://doi.org/10.1016/j.beproc.2004.08.019,15792708,https://openalex.org/W2028615742
False,,,https://doi.org/10.1038/srep01036,23301157,https://openalex.org/W2005027803
False,,,https://doi.org/10.1016/0896-6273(93)90210-i,8494646,https://openalex.org/W2073803393
False,,,https://doi.org/10.1021/cn100062j,22778814,https://openalex.org/W2034045812
False,,,,4779279,https://openalex.org/W2423711193
False,,,https://doi.org/10.1006/exnr.1994.1178,7821384,https://openalex.org/W2048640094
False,,,https://doi.org/10.1007/bf00174701,3128820,https://openalex.org/W1978358931
False,,,https://doi.org/10.1016/s0891-5849(98)00329-3,10381205,https://openalex.org/W1985146640
True,,,https://doi.org/10.1371/journal.pone.0066996,23861751,https://openalex.org/W2027762080
True,,,https://doi.org/10.1016/j.bbr.2016.02.039,26956153,https://openalex.org/W2292937952
False,,,https://doi.org/10.1152/jn.1996.76.6.3934,8985891,https://openalex.org/W1895622904
False,,,https://doi.org/10.1016/j.coph.2003.07.005,14644011,https://openalex.org/W2091279184
False,,,,3238931,https://openalex.org/W2435915587
False,,,https://doi.org/10.1016/s0304-3940(02)00072-1,11897162,https://openalex.org/W2068392218
False,,,https://doi.org/10.1007/s11306-015-0926-0,26793043,https://openalex.org/W2223450594
False,,,https://doi.org/10.1248/cpb.25.1811,908099,https://openalex.org/W2329087793
False,,,https://doi.org/10.1016/s0304-3940(03)00440-3,12782338,https://openalex.org/W2030635984
False,,,https://doi.org/10.4061/2011/219578,21197433,https://openalex.org/W1973144853
True,,,https://doi.org/10.1002/jps.2600830112,8138909,https://openalex.org/W2089292241
False,,,,6478835,https://openalex.org/W2418708033
False,,,https://doi.org/10.1097/00132586-198610000-00020,3006552,https://openalex.org/W1990062397
False,,,https://doi.org/10.1016/j.neures.2011.07.516,,https://openalex.org/W1988629862
False,,,https://doi.org/10.1016/j.bbrc.2015.12.065,26707644,https://openalex.org/W2214444851
True,,,https://doi.org/10.1186/1472-6882-12-41,22494845,https://openalex.org/W2088638614
False,,,https://doi.org/10.1016/s0006-8993(97)00717-8,9449411,https://openalex.org/W2126652387
False,,,https://doi.org/10.1258/002367700780384744,11037126,https://openalex.org/W2098472187
True,,,https://doi.org/10.1080/14786419.2015.1047776,26134381,https://openalex.org/W843627769
False,,,,12479789,https://openalex.org/W2184194432
False,,,https://doi.org/10.1210/endo-87-2-426,4316575,https://openalex.org/W2013385067
False,,,https://doi.org/10.1152/ajpheart.1998.274.6.h1979,9841481,https://openalex.org/W2140665454
False,,,https://doi.org/10.1152/jn.1989.62.4.896,2553881,https://openalex.org/W2432480032
False,,,https://doi.org/10.1523/jneurosci.5406-05.2006,16525060,https://openalex.org/W2172169353
False,,,https://doi.org/10.1007/s00213-013-3161-2,23743650,https://openalex.org/W2049044802
False,,,,4801026,https://openalex.org/W2461574710
False,,,,2545469,https://openalex.org/W2395159991
False,,,https://doi.org/10.1080/03079457.2013.775401,23581442,https://openalex.org/W1982075603
True,,,https://doi.org/10.1007/s00726-012-1226-x,22302366,https://openalex.org/W2068528307
False,,,https://doi.org/10.1016/j.margen.2014.07.001,25038515,https://openalex.org/W2055234670
False,,,,4136180,https://openalex.org/W2411498811
False,,,https://doi.org/10.1007/s00441-012-1517-2,23138570,https://openalex.org/W2085588291
True,,,https://doi.org/10.1038/aps.2015.111,26687936,https://openalex.org/W2398629101
False,,,https://doi.org/10.1073/pnas.96.23.13496,10557349,https://openalex.org/W2040088974
False,,,https://doi.org/10.1111/j.1749-6632.1971.tb45243.x,4330487,https://openalex.org/W2133887680
False,,,https://doi.org/10.1080/13803390701370006,18938675,https://openalex.org/W1967957275
False,,,,15907222,https://openalex.org/W1601706257
False,,,https://doi.org/10.1529/biophysj.104.055814,15626699,https://openalex.org/W1973561961
True,,,https://doi.org/10.1016/s1734-1140(12)70932-5,23406745,https://openalex.org/W1992844948
False,,,https://doi.org/10.1016/0014-5793(75)80452-2,1227956,https://openalex.org/W2029754111
False,,,https://doi.org/10.1152/ajplung.00448.2006,17601793,https://openalex.org/W2140741042
True,,,https://doi.org/10.1007/bf01965757,4398596,https://openalex.org/W2115333580
False,,,https://doi.org/10.1111/j.1460-9568.2005.04014.x,15869476,https://openalex.org/W2146893133
False,,,https://doi.org/10.1016/j.archger.2005.06.011,16191447,https://openalex.org/W2039547944
True,,,https://doi.org/10.1016/0006-291x(69)90340-4,5809704,https://openalex.org/W2091390097
False,,,,5632062,https://openalex.org/W2411254873
False,,,https://doi.org/10.1016/s0300-9629(96)00283-6,9185339,https://openalex.org/W1979512706
True,,,https://doi.org/10.1111/j.1748-1716.1975.tb05907.x,1180088,https://openalex.org/W2076741035
False,,,https://doi.org/10.1093/ps/83.11.1891,15554067,https://openalex.org/W2011497117
False,,,,2417595,https://openalex.org/W2414559047
False,,,https://doi.org/10.1007/s10877-009-9190-z,19597748,https://openalex.org/W1974032392
False,,,https://doi.org/10.1186/1742-2094-1-22,15527505,https://openalex.org/W2137931125
False,,,https://doi.org/10.1210/endo-82-3-540,5641545,https://openalex.org/W2123859850
False,,,https://doi.org/10.1007/pl00004913,9007838,https://openalex.org/W2021012303
False,,,https://doi.org/10.1016/j.schres.2005.11.006,16631355,https://openalex.org/W2065570692
True,,,,5633056,https://openalex.org/W2425554328
True,,,https://doi.org/10.1016/j.pnpbp.2012.01.012,22310225,https://openalex.org/W2125511514
False,,,,,
False,,,https://doi.org/10.1523/jneurosci.2213-04.2004,15564582,https://openalex.org/W2041165019
False,,,https://doi.org/10.1152/physiolgenomics.00176.2009,20371547,https://openalex.org/W2118248265
True,,,https://doi.org/10.4268/cjcmm20111021,21837980,https://openalex.org/W2322746014
False,,,https://doi.org/10.1016/j.jns.2011.08.013,21880336,https://openalex.org/W2034831904
False,,,,852400,https://openalex.org/W2411831511
False,,,https://doi.org/10.1358/dot.2016.52.2.2461868,27092339,https://openalex.org/W2400245208
False,,,https://doi.org/10.1016/j.neuroscience.2012.06.054,22750207,https://openalex.org/W1987487278
